,Date,Type,Total,Total for Shares,Price per share,Year,"B,S,D,O",Stock Name,Float Total,Shares,Ticker
1595,"Nov 13, 2020","Adobe Market SellNov 13, 2020",$140.310.3 shares at $467.70,$140.31,$467.70,2020,Sell,Adobe,140.31,0.3,ADBE
1594,"Nov 13, 2020","ANSYS Market SellNov 13, 2020",$65.270.2 shares at $326.35,$65.27,$326.35,2020,Sell,ANSYS,65.27,0.19999999999999998,ANSS
1593,"Nov 13, 2020","Autodesk Market SellNov 13, 2020",$49.860.2 shares at $249.30,$49.86,$249.30,2020,Sell,Autodesk,49.86,0.19999999999999998,ADSK
1592,"Nov 13, 2020","AT&T Market SellNov 13, 2020",$188.086.5 shares at $28.94,$188.08,$28.94,2020,Sell,AT&T,188.08,6.498963372494817,T
1591,"Nov 13, 2020","Evergy Market SellNov 13, 2020",$141.502.5 shares at $56.60,$141.50,$56.60,2020,Sell,Evergy,141.5,2.5,EVRG
1590,"Nov 13, 2020","Southwest Airlines Market SellNov 13, 2020",$43.851 share at $43.85,$43.85,$43.85,2020,Sell,Southwest Airlines,43.85,1.0,LUV
1589,"Nov 13, 2020","Dupont De Nemours Market SellNov 13, 2020",$30.860.5 shares at $61.72,$30.86,$61.72,2020,Sell,Dupont De Nemours,30.86,0.5,DD
1588,"Nov 13, 2020","AerCap Market SellNov 13, 2020",$17.740.5 shares at $35.48,$17.74,$35.48,2020,Sell,AerCap,17.74,0.5,AER
1587,"Nov 13, 2020","Air Lease Market SellNov 13, 2020",$17.530.5 shares at $35.06,$17.53,$35.06,2020,Sell,Air Lease,17.53,0.5,AL
1586,"Nov 13, 2020","Baxter Market SellNov 13, 2020",$8.250.1 shares at $82.50,$8.25,$82.50,2020,Sell,Baxter,8.25,0.1,BAX
1585,"Nov 13, 2020","Medallia Market SellNov 13, 2020",$92.883 shares at $30.96,$92.88,$30.96,2020,Sell,Medallia,92.88,2.9999999999999996,MDLA
1584,"Nov 13, 2020","Winnebago Market SellNov 13, 2020",$39.860.8 shares at $49.83,$39.86,$49.83,2020,Sell,Winnebago,39.86,0.799919727072045,WGO
1583,"Nov 13, 2020","Thor Industries Market SellNov 13, 2020",$87.201 share at $87.20,$87.20,$87.20,2020,Sell,Thor Industries,87.2,1.0,THO
1582,"Nov 13, 2020","Costco Market SellNov 13, 2020",$75.660.2 shares at $378.30,$75.66,$378.30,2020,Sell,Costco,75.66,0.19999999999999998,COST
1581,"Nov 16, 2020","FirstEnergy Market BuyNov 16, 2020",$28.501 share at $28.50,$28.50,$28.50,2020,Buy,FirstEnergy,28.5,1.0,FE
1579,"Nov 17, 2020","GoodRx Market BuyNov 17, 2020",$39.351 share at $39.35,$39.35,$39.35,2020,Buy,GoodRx,39.35,1.0,GDRX
1578,"Nov 17, 2020","Siemens Market BuyNov 17, 2020",$65.761 share at $65.76,$65.76,$65.76,2020,Buy,Siemens,65.76,1.0,SIEGY
1577,"Nov 17, 2020","Air Products & Chemicals Market BuyNov 17, 2020",$26.300.1 shares at $263.00,$26.30,$263.00,2020,Buy,Air Products & Chemicals,26.3,0.1,APD
1576,"Nov 17, 2020","Linde Market BuyNov 17, 2020",$25.180.1 shares at $251.80,$25.18,$251.80,2020,Buy,Linde,25.18,0.09999999999999999,LIN
1575,"Nov 17, 2020","Alibaba Market BuyNov 17, 2020",$64.240.25 shares at $256.96,$64.24,$256.96,2020,Buy,Alibaba,64.24,0.25,BABA
1574,"Nov 18, 2020","Alibaba Market BuyNov 18, 2020",$63.390.25 shares at $253.56,$63.39,$253.56,2020,Buy,Alibaba,63.39,0.25,BABA
1573,"Nov 18, 2020","Alibaba Market SellNov 18, 2020",$253.391 share at $253.39,$253.39,$253.39,2020,Sell,Alibaba,253.39,1.0,BABA
1572,"Nov 18, 2020","Tesla Market SellNov 18, 2020",$136.650.3 shares at $455.50,$136.65,$455.50,2020,Sell,Tesla,136.65,0.3,TSLA
1568,"Nov 19, 2020","Health Care Select Sector SPDR Fund Market BuyNov 19, 2020",$108.541 share at $108.54,$108.54,$108.54,2020,Buy,Health Care Select Sector SPDR Fund,108.54,1.0,XLV
1567,"Nov 19, 2020","Dominion Energy Market BuyNov 19, 2020",$19.940.25 shares at $79.76,$19.94,$79.76,2020,Buy,Dominion Energy,19.94,0.25,D
1566,"Nov 19, 2020","Utilities Select Sector SPDR Fund Market BuyNov 19, 2020",$63.261 share at $63.26,$63.26,$63.26,2020,Buy,Utilities Select Sector SPDR Fund,63.26,1.0,XLU
1565,"Nov 19, 2020","Atmos Energy Market BuyNov 19, 2020",$46.720.5 shares at $93.44,$46.72,$93.44,2020,Buy,Atmos Energy,46.72,0.5,ATO
1564,"Nov 19, 2020","Eversource Market BuyNov 19, 2020",$43.950.5 shares at $87.90,$43.95,$87.90,2020,Buy,Eversource,43.95,0.5,ES
1563,"Nov 19, 2020","Johnson & Johnson Market BuyNov 19, 2020",$73.000.5 shares at $146.00,$73.00,$146.00,2020,Buy,Johnson & Johnson,73.0,0.5,JNJ
1562,"Nov 19, 2020","Pfizer Market BuyNov 19, 2020",$35.981 share at $35.98,$35.98,$35.98,2020,Buy,Pfizer,35.98,1.0,PFE
1561,"Nov 20, 2020","FirstEnergy Market BuyNov 20, 2020",$27.461 share at $27.46,$27.46,$27.46,2020,Buy,FirstEnergy,27.46,1.0,FE
1560,"Nov 20, 2020","Microsoft Market BuyNov 20, 2020",$105.710.5 shares at $211.42,$105.71,$211.42,2020,Buy,Microsoft,105.71,0.5,MSFT
1559,"Nov 20, 2020","Alphabet Class C Market BuyNov 20, 2020","$175.110.1 shares at $1,751.10",$175.11,"$1,751.10",2020,Buy,Alphabet Class C,175.11,0.10000000000000002,GOOG
1558,"Nov 23, 2020","American Tower Market BuyNov 23, 2020",$46.510.2 shares at $232.55,$46.51,$232.55,2020,Buy,American Tower,46.51,0.19999999999999998,AMT
1557,"Nov 23, 2020","Tattooed Chef Market BuyNov 23, 2020",$15.441 share at $15.44,$15.44,$15.44,2020,Buy,Tattooed Chef,15.44,1.0,TTCF
1556,"Nov 23, 2020","Alphabet Class C Market BuyNov 23, 2020","$172.080.1 shares at $1,720.80",$172.08,"$1,720.80",2020,Buy,Alphabet Class C,172.08,0.1,GOOG
1555,"Nov 23, 2020","Microsoft Market BuyNov 23, 2020",$104.340.5 shares at $208.68,$104.34,$208.68,2020,Buy,Microsoft,104.34,0.5,MSFT
1554,"Nov 23, 2020","Apple Market BuyNov 23, 2020",$28.600.25 shares at $114.40,$28.60,$114.40,2020,Buy,Apple,28.6,0.25,AAPL
1553,"Nov 23, 2020","Amazon Market BuyNov 23, 2020","$306.640.1 shares at $3,066.40",$306.64,"$3,066.40",2020,Buy,Amazon,306.64,0.09999999999999999,AMZN
1552,"Nov 23, 2020","Adobe Market BuyNov 23, 2020",$45.630.1 shares at $456.30,$45.63,$456.30,2020,Buy,Adobe,45.63,0.1,ADBE
1551,"Nov 23, 2020","Johnson & Johnson Market BuyNov 23, 2020",$72.020.5 shares at $144.04,$72.02,$144.04,2020,Buy,Johnson & Johnson,72.02,0.5,JNJ
1550,"Nov 23, 2020","ANSYS Market BuyNov 23, 2020",$31.190.1 shares at $311.90,$31.19,$311.90,2020,Buy,ANSYS,31.19,0.1,ANSS
1549,"Nov 23, 2020","Kimberly-Clark Limit BuyNov 23, 2020",$135.001 share at $135.00,$135.00,$135.00,2020,Buy,Kimberly-Clark,135.0,1.0,KMB
1547,"Nov 23, 2020","Procter & Gamble Limit BuyNov 23, 2020",$135.001 share at $135.00,$135.00,$135.00,2020,Buy,Procter & Gamble,135.0,1.0,PG
1546,"Nov 23, 2020","Nestle Market BuyNov 23, 2020",$22.210.2 shares at $111.05,$22.21,$111.05,2020,Buy,Nestle,22.21,0.2,NSRGY
1545,"Nov 24, 2020","FirstEnergy Market BuyNov 24, 2020",$27.451 share at $27.45,$27.45,$27.45,2020,Buy,FirstEnergy,27.45,1.0,FE
1544,"Nov 24, 2020","Apple Market BuyNov 24, 2020",$28.240.25 shares at $112.96,$28.24,$112.96,2020,Buy,Apple,28.24,0.25,AAPL
1543,"Nov 24, 2020","Pfizer Limit BuyNov 24, 2020",$35.981 share at $35.98,$35.98,$35.98,2020,Buy,Pfizer,35.98,1.0,PFE
1542,"Nov 24, 2020","Eversource Market BuyNov 24, 2020",$43.790.5 shares at $87.58,$43.79,$87.58,2020,Buy,Eversource,43.79,0.5,ES
1541,"Nov 24, 2020","American Tower Market BuyNov 24, 2020",$45.730.2 shares at $228.65,$45.73,$228.65,2020,Buy,American Tower,45.73,0.19999999999999998,AMT
1540,"Nov 24, 2020","American Tower Market BuyNov 24, 2020",$45.780.2 shares at $228.90,$45.78,$228.90,2020,Buy,American Tower,45.78,0.2,AMT
1539,"Nov 25, 2020","Dominion Energy Market BuyNov 25, 2020",$39.560.5 shares at $79.12,$39.56,$79.12,2020,Buy,Dominion Energy,39.56,0.5,D
1537,"Nov 25, 2020","Shift Technologies Market BuyNov 25, 2020",$224.9925 shares at $9.00,$224.99,$9.00,2020,Buy,Shift Technologies,224.99,24.99888888888889,SFT
1536,"Nov 27, 2020","Dominion Energy Market BuyNov 27, 2020",$78.661 share at $78.66,$78.66,$78.66,2020,Buy,Dominion Energy,78.66,1.0,D
1534,"Nov 27, 2020","Evergy Limit BuyNov 27, 2020",$55.001 share at $55.00,$55.00,$55.00,2020,Buy,Evergy,55.0,1.0,EVRG
1533,"Nov 27, 2020","PPL Limit BuyNov 27, 2020",$28.001 share at $28.00,$28.00,$28.00,2020,Buy,PPL,28.0,1.0,PPL
1531,"Nov 27, 2020","McCormick Market BuyNov 27, 2020",$46.240.25 shares at $184.96,$46.24,$184.96,2020,Buy,McCormick,46.24,0.25,MKC
1530,"Nov 27, 2020","Sempra Market BuyNov 27, 2020",$65.060.5 shares at $130.12,$65.06,$130.12,2020,Buy,Sempra,65.06,0.5,SRE
1529,"Nov 30, 2020","Simply Good Foods Market BuyNov 30, 2020",$21.791 share at $21.79,$21.79,$21.79,2020,Buy,Simply Good Foods,21.79,1.0,SMPL
1528,"Nov 30, 2020","Consolidated Edison Limit BuyNov 30, 2020",$72.501 share at $72.50,$72.50,$72.50,2020,Buy,Consolidated Edison,72.5,1.0,ED
1527,"Nov 30, 2020","Utilities Select Sector SPDR Fund Market BuyNov 30, 2020",$62.881 share at $62.88,$62.88,$62.88,2020,Buy,Utilities Select Sector SPDR Fund,62.88,1.0,XLU
1526,"Nov 30, 2020","Steelcase Market BuyNov 30, 2020",$12.251 share at $12.25,$12.25,$12.25,2020,Buy,Steelcase,12.25,1.0,SCS
1525,"Nov 30, 2020","NextEra Energy Market BuyNov 30, 2020",$36.860.5 shares at $73.72,$36.86,$73.72,2020,Buy,NextEra Energy,36.86,0.5,NEE
1524,"Nov 30, 2020","American Tower Market BuyNov 30, 2020",$45.780.2 shares at $228.90,$45.78,$228.90,2020,Buy,American Tower,45.78,0.2,AMT
1523,"Nov 30, 2020","Procter & Gamble Market BuyNov 30, 2020",$13.700.1 shares at $137.00,$13.70,$137.00,2020,Buy,Procter & Gamble,13.7,0.09999999999999999,PG
1522,"Nov 30, 2020","National Grid Market BuyNov 30, 2020",$28.510.5 shares at $57.02,$28.51,$57.02,2020,Buy,National Grid,28.51,0.5,NGG
1521,"Nov 30, 2020","Pinnacle West Market BuyNov 30, 2020",$40.840.5 shares at $81.68,$40.84,$81.68,2020,Buy,Pinnacle West,40.84,0.5,PNW
1520,"Dec 1, 2020","McCormick Forward SplitDec 1, 2020",2:1 Split,,,2020,Idk,Idk,,0.0,Idk
1519,"Dec 1, 2020","FirstEnergy Market BuyDec 1, 2020",$26.451 share at $26.45,$26.45,$26.45,2020,Buy,FirstEnergy,26.45,1.0,FE
1518,"Dec 1, 2020","Tattooed Chef Market BuyDec 1, 2020",$14.911 share at $14.91,$14.91,$14.91,2020,Buy,Tattooed Chef,14.91,1.0,TTCF
1517,"Dec 1, 2020","Kellogg Market BuyDec 1, 2020",$63.581 share at $63.58,$63.58,$63.58,2020,Buy,Kellogg,63.58,1.0,K
1516,"Dec 2, 2020","PPL Limit BuyDec 2, 2020",$27.001 share at $27.00,$27.00,$27.00,2020,Buy,PPL,27.0,1.0,PPL
1515,"Dec 2, 2020","AutoZone Market BuyDec 2, 2020","$114.230.1 shares at $1,142.30",$114.23,"$1,142.30",2020,Buy,AutoZone,114.23,0.1,AZO
1514,"Dec 2, 2020","Costco Market BuyDec 2, 2020",$38.270.1 shares at $382.70,$38.27,$382.70,2020,Buy,Costco,38.27,0.1,COST
1513,"Dec 2, 2020","Linde Market BuyDec 2, 2020",$25.100.1 shares at $251.00,$25.10,$251.00,2020,Buy,Linde,25.1,0.1,LIN
1512,"Dec 3, 2020","Luminar Technologies Limit SellDec 3, 2020",$21.781 share at $21.78,$21.78,$21.78,2020,Sell,Luminar Technologies,21.78,1.0,LAZR
1511,"Dec 3, 2020","Luminar Technologies Limit SellDec 3, 2020",$21.251 share at $21.25,$21.25,$21.25,2020,Sell,Luminar Technologies,21.25,1.0,LAZR
1510,"Dec 3, 2020","Linde Market BuyDec 3, 2020",$25.010.1 shares at $250.10,$25.01,$250.10,2020,Buy,Linde,25.01,0.1,LIN
1509,"Dec 3, 2020","Procter & Gamble Market BuyDec 3, 2020",$13.610.1 shares at $136.10,$13.61,$136.10,2020,Buy,Procter & Gamble,13.61,0.1,PG
1508,"Dec 3, 2020","Cummins Market BuyDec 3, 2020",$22.360.1 shares at $223.60,$22.36,$223.60,2020,Buy,Cummins,22.36,0.1,CMI
1507,"Dec 3, 2020","American Tower Market BuyDec 3, 2020",$45.630.2 shares at $228.15,$45.63,$228.15,2020,Buy,American Tower,45.63,0.2,AMT
1506,"Dec 3, 2020","Costco Market BuyDec 3, 2020",$37.480.1 shares at $374.80,$37.48,$374.80,2020,Buy,Costco,37.48,0.09999999999999999,COST
1505,"Dec 3, 2020","Costco Market BuyDec 3, 2020",$37.510.1 shares at $375.10,$37.51,$375.10,2020,Buy,Costco,37.51,0.09999999999999999,COST
1503,"Dec 3, 2020","Kimberly-Clark Market BuyDec 3, 2020",$27.360.2 shares at $136.80,$27.36,$136.80,2020,Buy,Kimberly-Clark,27.36,0.19999999999999998,KMB
1502,"Dec 3, 2020","Redfin Market SellDec 3, 2020",$156.623 shares at $52.21,$156.62,$52.21,2020,Sell,Redfin,156.62,2.9998084658111472,RDFN
1501,"Dec 3, 2020","NextEra Energy Market BuyDec 3, 2020",$36.660.5 shares at $73.32,$36.66,$73.32,2020,Buy,NextEra Energy,36.66,0.5,NEE
1500,"Dec 3, 2020","Home Depot Market BuyDec 3, 2020",$67.270.25 shares at $269.08,$67.27,$269.08,2020,Buy,Home Depot,67.27,0.25,HD
1499,"Dec 3, 2020","Air Products & Chemicals Market BuyDec 3, 2020",$26.970.1 shares at $269.70,$26.97,$269.70,2020,Buy,Air Products & Chemicals,26.97,0.1,APD
1498,"Dec 3, 2020","Cummins Market BuyDec 3, 2020",$22.040.1 shares at $220.40,$22.04,$220.40,2020,Buy,Cummins,22.04,0.09999999999999999,CMI
1497,"Dec 3, 2020","Air Products & Chemicals Market BuyDec 3, 2020",$26.630.1 shares at $266.30,$26.63,$266.30,2020,Buy,Air Products & Chemicals,26.63,0.09999999999999999,APD
1496,"Dec 4, 2020","Costco Market BuyDec 4, 2020",$74.540.2 shares at $372.70,$74.54,$372.70,2020,Buy,Costco,74.54,0.2,COST
1495,"Dec 4, 2020","Utilities Select Sector SPDR Fund Market BuyDec 4, 2020",$62.451 share at $62.45,$62.45,$62.45,2020,Buy,Utilities Select Sector SPDR Fund,62.45,1.0,XLU
1494,"Dec 4, 2020","Dominion Energy Market BuyDec 4, 2020",$15.410.2 shares at $77.05,$15.41,$77.05,2020,Buy,Dominion Energy,15.41,0.2,D
1493,"Dec 4, 2020","Eversource Market BuyDec 4, 2020",$42.610.5 shares at $85.22,$42.61,$85.22,2020,Buy,Eversource,42.61,0.5,ES
1492,"Dec 4, 2020","NextEra Energy Market BuyDec 4, 2020",$36.200.5 shares at $72.40,$36.20,$72.40,2020,Buy,NextEra Energy,36.2,0.5,NEE
1490,"Dec 4, 2020","American Tower Market BuyDec 4, 2020",$44.970.2 shares at $224.85,$44.97,$224.85,2020,Buy,American Tower,44.97,0.2,AMT
1489,"Dec 4, 2020","Sempra Market BuyDec 4, 2020",$64.040.5 shares at $128.08,$64.04,$128.08,2020,Buy,Sempra,64.04,0.5,SRE
1488,"Dec 4, 2020","Evergy Market BuyDec 4, 2020",$27.520.5 shares at $55.04,$27.52,$55.04,2020,Buy,Evergy,27.52,0.5,EVRG
1487,"Dec 4, 2020","Dominion Energy Market BuyDec 4, 2020",$15.310.2 shares at $76.55,$15.31,$76.55,2020,Buy,Dominion Energy,15.31,0.2,D
1486,"Dec 4, 2020","Kellogg Market BuyDec 4, 2020",$15.530.25 shares at $62.12,$15.53,$62.12,2020,Buy,Kellogg,15.53,0.25,K
1485,"Dec 4, 2020","Home Depot Market BuyDec 4, 2020",$66.040.25 shares at $264.16,$66.04,$264.16,2020,Buy,Home Depot,66.04,0.25,HD
1484,"Dec 4, 2020","Sempra Market BuyDec 4, 2020",$32.000.25 shares at $128.00,$32.00,$128.00,2020,Buy,Sempra,32.0,0.25,SRE
1483,"Dec 7, 2020","Dominion Energy Market BuyDec 7, 2020",$37.880.5 shares at $75.76,$37.88,$75.76,2020,Buy,Dominion Energy,37.88,0.5,D
1482,"Dec 7, 2020","Home Depot Market BuyDec 7, 2020",$130.840.5 shares at $261.68,$130.84,$261.68,2020,Buy,Home Depot,130.84,0.5,HD
1481,"Dec 7, 2020","American Tower Market BuyDec 7, 2020",$44.840.2 shares at $224.20,$44.84,$224.20,2020,Buy,American Tower,44.84,0.20000000000000004,AMT
1480,"Dec 8, 2020","American Tower Market BuyDec 8, 2020",$44.530.2 shares at $222.65,$44.53,$222.65,2020,Buy,American Tower,44.53,0.2,AMT
1479,"Dec 8, 2020","Utilities Select Sector SPDR Fund Market BuyDec 8, 2020",$62.121 share at $62.12,$62.12,$62.12,2020,Buy,Utilities Select Sector SPDR Fund,62.12,1.0,XLU
1478,"Dec 8, 2020","Sunrun Market BuyDec 8, 2020",$59.201 share at $59.20,$59.20,$59.20,2020,Buy,Sunrun,59.2,1.0,RUN
1477,"Dec 8, 2020","NiSource Market BuyDec 8, 2020",$23.711 share at $23.71,$23.71,$23.71,2020,Buy,NiSource,23.71,1.0,NI
1474,"Dec 8, 2020","AutoZone Market BuyDec 8, 2020","$108.950.1 shares at $1,089.50",$108.95,"$1,089.50",2020,Buy,AutoZone,108.95,0.1,AZO
1473,"Dec 8, 2020","Fastly Market SellDec 8, 2020",$49.620.5 shares at $99.24,$49.62,$99.24,2020,Sell,Fastly,49.62,0.5,FSLY
1472,"Dec 9, 2020","American Tower Market BuyDec 9, 2020",$44.530.2 shares at $222.65,$44.53,$222.65,2020,Buy,American Tower,44.53,0.2,AMT
1471,"Dec 9, 2020","American Tower Market BuyDec 9, 2020",$44.140.2 shares at $220.70,$44.14,$220.70,2020,Buy,American Tower,44.14,0.2,AMT
1470,"Dec 9, 2020","American Tower Market BuyDec 9, 2020",$43.450.2 shares at $217.25,$43.45,$217.25,2020,Buy,American Tower,43.45,0.2,AMT
1469,"Dec 9, 2020","American Tower Market BuyDec 9, 2020",$43.340.2 shares at $216.70,$43.34,$216.70,2020,Buy,American Tower,43.34,0.20000000000000004,AMT
1468,"Dec 9, 2020","American Tower Market BuyDec 9, 2020",$43.330.2 shares at $216.65,$43.33,$216.65,2020,Buy,American Tower,43.33,0.19999999999999998,AMT
1467,"Dec 10, 2020","DoorDash Market BuyDec 10, 2020",$35.740.2 shares at $178.70,$35.74,$178.70,2020,Buy,DoorDash,35.74,0.2,DASH
1465,"Dec 10, 2020","Consolidated Edison Market BuyDec 10, 2020",$18.390.25 shares at $73.56,$18.39,$73.56,2020,Buy,Consolidated Edison,18.39,0.25,ED
1464,"Dec 10, 2020","Redfin Market SellDec 10, 2020",$112.722 shares at $56.36,$112.72,$56.36,2020,Sell,Redfin,112.72,2.0,RDFN
1463,"Dec 10, 2020","Airbnb Market BuyDec 10, 2020",$103.160.7 shares at $147.37,$103.16,$147.37,2020,Buy,Airbnb,103.16,0.7000067856415824,ABNB
1462,"Dec 11, 2020","Utilities Select Sector SPDR Fund Market BuyDec 11, 2020",$61.901 share at $61.90,$61.90,$61.90,2020,Buy,Utilities Select Sector SPDR Fund,61.9,1.0,XLU
1461,"Dec 11, 2020","American Tower Market BuyDec 11, 2020",$43.160.2 shares at $215.80,$43.16,$215.80,2020,Buy,American Tower,43.16,0.19999999999999998,AMT
1460,"Dec 14, 2020","Redfin Market SellDec 14, 2020",$64.921 share at $64.92,$64.92,$64.92,2020,Sell,Redfin,64.92,1.0,RDFN
1459,"Dec 15, 2020","PPL Market BuyDec 15, 2020",$27.381 share at $27.38,$27.38,$27.38,2020,Buy,PPL,27.38,1.0,PPL
1458,"Dec 16, 2020","Evergy Market BuyDec 16, 2020",$53.851 share at $53.85,$53.85,$53.85,2020,Buy,Evergy,53.85,1.0,EVRG
1457,"Dec 16, 2020","Pinnacle West Market BuyDec 16, 2020",$39.720.5 shares at $79.44,$39.72,$79.44,2020,Buy,Pinnacle West,39.72,0.5,PNW
1456,"Dec 16, 2020","Union Pacific Market BuyDec 16, 2020",$19.880.1 shares at $198.80,$19.88,$198.80,2020,Buy,Union Pacific,19.88,0.09999999999999999,UNP
1455,"Dec 16, 2020","Costco Market BuyDec 16, 2020",$184.650.5 shares at $369.30,$184.65,$369.30,2020,Buy,Costco,184.65,0.5,COST
1454,"Dec 17, 2020","Herman Miller Limit BuyDec 17, 2020",$35.001 share at $35.00,$35.00,$35.00,2020,Buy,Herman Miller,35.0,1.0,MLHR
1453,"Dec 17, 2020","Herman Miller Market BuyDec 17, 2020",$35.161 share at $35.16,$35.16,$35.16,2020,Buy,Herman Miller,35.16,1.0,MLHR
1452,"Dec 18, 2020","Evergy Market BuyDec 18, 2020",$53.791 share at $53.79,$53.79,$53.79,2020,Buy,Evergy,53.79,1.0,EVRG
1451,"Dec 18, 2020","NiSource Market BuyDec 18, 2020",$22.501 share at $22.50,$22.50,$22.50,2020,Buy,NiSource,22.5,1.0,NI
1450,"Dec 21, 2020","Utilities Select Sector SPDR Fund Market BuyDec 21, 2020",$60.681 share at $60.68,$60.68,$60.68,2020,Buy,Utilities Select Sector SPDR Fund,60.68,1.0,XLU
1449,"Dec 21, 2020","Herman Miller Limit BuyDec 21, 2020",$33.651 share at $33.65,$33.65,$33.65,2020,Buy,Herman Miller,33.65,1.0,MLHR
1448,"Dec 21, 2020","NiSource Market BuyDec 21, 2020",$21.481 share at $21.48,$21.48,$21.48,2020,Buy,NiSource,21.48,1.0,NI
1447,"Dec 21, 2020","Atmos Energy Market BuyDec 21, 2020",$91.971 share at $91.97,$91.97,$91.97,2020,Buy,Atmos Energy,91.97,1.0,ATO
1446,"Dec 21, 2020","Pinnacle West Market BuyDec 21, 2020",$38.480.5 shares at $76.96,$38.48,$76.96,2020,Buy,Pinnacle West,38.48,0.5,PNW
1445,"Dec 21, 2020","Evergy Market BuyDec 21, 2020",$26.330.5 shares at $52.66,$26.33,$52.66,2020,Buy,Evergy,26.33,0.5,EVRG
1444,"Dec 22, 2020","Pfizer Market BuyDec 22, 2020",$36.941 share at $36.94,$36.94,$36.94,2020,Buy,Pfizer,36.94,1.0,PFE
1443,"Dec 22, 2020","Costco Market BuyDec 22, 2020",$90.490.25 shares at $361.96,$90.49,$361.96,2020,Buy,Costco,90.49,0.25,COST
1442,"Dec 22, 2020","Kimberly-Clark Market BuyDec 22, 2020",$33.170.25 shares at $132.68,$33.17,$132.68,2020,Buy,Kimberly-Clark,33.17,0.25,KMB
1441,"Dec 22, 2020","Dominion Energy Market BuyDec 22, 2020",$73.441 share at $73.44,$73.44,$73.44,2020,Buy,Dominion Energy,73.44,1.0,D
1440,"Dec 22, 2020","PPL Market BuyDec 22, 2020",$26.261 share at $26.26,$26.26,$26.26,2020,Buy,PPL,26.26,1.0,PPL
1439,"Dec 22, 2020","Utilities Select Sector SPDR Fund Market BuyDec 22, 2020",$60.761 share at $60.76,$60.76,$60.76,2020,Buy,Utilities Select Sector SPDR Fund,60.76,1.0,XLU
1438,"Dec 22, 2020","Eversource Market BuyDec 22, 2020",$41.740.5 shares at $83.48,$41.74,$83.48,2020,Buy,Eversource,41.74,0.5,ES
1437,"Dec 22, 2020","Utilities Select Sector SPDR Fund Market BuyDec 22, 2020",$60.801 share at $60.80,$60.80,$60.80,2020,Buy,Utilities Select Sector SPDR Fund,60.8,1.0,XLU
1436,"Dec 22, 2020","Entergy Market BuyDec 22, 2020",$48.000.5 shares at $96.00,$48.00,$96.00,2020,Buy,Entergy,48.0,0.5,ETR
1435,"Dec 22, 2020","PPL Market BuyDec 22, 2020",$26.301 share at $26.30,$26.30,$26.30,2020,Buy,PPL,26.3,1.0,PPL
1434,"Dec 22, 2020","AT&T Market BuyDec 22, 2020",$28.401 share at $28.40,$28.40,$28.40,2020,Buy,AT&T,28.4,1.0,T
1433,"Dec 23, 2020","Costco Market BuyDec 23, 2020",$89.960.25 shares at $359.84,$89.96,$359.84,2020,Buy,Costco,89.96,0.25,COST
1432,"Dec 24, 2020","Entergy Market BuyDec 24, 2020",$23.780.25 shares at $95.12,$23.78,$95.12,2020,Buy,Entergy,23.78,0.25,ETR
1431,"Dec 24, 2020","Evergy Market BuyDec 24, 2020",$52.251 share at $52.25,$52.25,$52.25,2020,Buy,Evergy,52.25,1.0,EVRG
1430,"Dec 24, 2020","Bloom Energy Market BuyDec 24, 2020",$29.821 share at $29.82,$29.82,$29.82,2020,Buy,Bloom Energy,29.82,1.0,BE
1429,"Dec 24, 2020","Sempra Market BuyDec 24, 2020",$62.490.5 shares at $124.98,$62.49,$124.98,2020,Buy,Sempra,62.49,0.5,SRE
1428,"Dec 24, 2020","Consolidated Edison Market BuyDec 24, 2020",$17.460.25 shares at $69.84,$17.46,$69.84,2020,Buy,Consolidated Edison,17.46,0.25,ED
1427,"Dec 25, 2020","Verizon Limit BuyDec 25, 2020",$116.002 shares at $58.00,$116.00,$58.00,2020,Buy,Verizon,116.0,2.0,VZ
1426,"Dec 28, 2020","Pfizer Market BuyDec 28, 2020",$36.831 share at $36.83,$36.83,$36.83,2020,Buy,Pfizer,36.83,1.0,PFE
1425,Jan 4,Simply Good Foods Market SellJan 4,$15.420.5 shares at $30.84,$15.42,$30.84,2021,Sell,Simply Good Foods,15.42,0.5,SMPL
1424,Jan 4,Sempra Market BuyJan 4,$30.920.25 shares at $123.68,$30.92,$123.68,2021,Buy,Sempra,30.92,0.25,SRE
1423,Jan 4,Cummins Market BuyJan 4,$22.020.1 shares at $220.20,$22.02,$220.20,2021,Buy,Cummins,22.02,0.1,CMI
1422,Jan 4,International Flavors & Fragrances Market BuyJan 4,$10.490.1 shares at $104.90,$10.49,$104.90,2021,Buy,International Flavors & Fragrances,10.49,0.09999999999999999,IFF
